Y1,Y2
1.5,1.6
1.35,2.39
1.88,2.11
1.64,2.36
1.32,1.74
1.51,2.25
1.73,1.89
1.86,2.76
1.49,1.58
1.36,1.51
1.46,1.72
1.45,1.63
1.54,2.08
1.36,1.84
1.91,2.81
1.45,1.99
1.58,2.04
1.23,1.35
1.27,1.72
1.39,2.25
1.93,2.62
1.91,2.32
1.82,2.21
1.35,1.78
1.2,1.27
1.11,1.05
1.32,2.11
1.88,2.08
1.28,2.06
1.43,1.44
1.41,1.47
1.58,1.72
1.43,1.57
1.75,1.81
1.68,1.82
1.91,2.56
1.57,1.7
1.59,1.66
1.57,1.84
1.62,1.66
1.3,1.71
1.33,2.61
1.26,1.47
1.5,1.58
1.8,1.89
1.28,1.39
1.8,2.48
1.92,2.61
1.36,1.83
1.48,1.75
1.6,1.66
1.28,1.33
1.44,2.74
1.88,2.11
1.78,1.95
1.78,2.53
1.22,1.39
1.46,2.28
1.82,1.91
1.41,2.19
1.37,2.19
1.55,2.59
1.36,1.79
1.59,1.64
1.74,1.74
1.54,1.71
1.42,2.47
1.33,1.39
1.91,2.37
1.8,2.94
1.64,1.74
1.62,1.82
1.34,2.3
1.97,2.84
1.45,1.6
1.34,1.5
1.46,1.41
1.74,1.79
1.48,2.02
1.74,1.97
1.29,1.48
1.59,2.5
1.75,2.91
1.46,2.25
1.5,1.55
1.69,1.83
1.64,1.9
1.46,2.26
1.78,2.7
1.34,2.68
1.39,2.75
1.61,2.06
1.88,2.64
1.66,2.65
1.43,1.37
1.59,2.79
1.37,2.31
1.72,2.22
1.45,1.49
1.25,1.44
1.52,2.31
1.88,2.28
1.52,1.81
1.56,2.28
1.34,1.36
1.56,1.8
1.47,2.76
1.5,1.54
1.19,1.26
1.7,1.85
1.8,2.48
1.62,1.71
1.75,2.21
1.8,1.9
1.55,1.67
1.93,2.32
1.5,2.55
1.69,1.78
1.66,1.74
1.65,1.66
1.67,1.79
1.63,1.78
1.46,2.27
1.9,2.13
1.65,2.38
1.52,1.69
1.8,2.21
1.6,2.06
1.35,1.78
1.64,2.35
1.41,2.35
1.49,1.6
1.44,1.53
1.49,1.96
1.69,1.69
1.71,1.91
1.75,1.86
1.41,1.44
1.59,2.33
1.29,1.44
1.46,1.52
1.67,1.86
1.25,1.57
1.47,1.71
1.6,1.94
1.78,1.82
1.88,2.78
1.46,2.23
1.52,1.75
1.68,2.11
1.37,1.61
1.52,1.59
1.68,2.64
1.84,1.99
1.55,1.62
1.28,1.85
1.49,1.49
1.59,2.81
1.38,1.83
1.55,2.1
1.37,1.66
1.35,1.6
1.43,1.82
1.49,1.8
1.39,2.72
1.89,2.66
1.38,2.48
1.33,2.43
1.48,1.75
1.19,1.25
1.53,1.68
1.32,2.15
1.6,1.66
1.52,1.97
1.51,1.94
1.22,1.33
1.55,2.59
1.53,2.04
1.56,1.92
1.69,2.4
1.97,2.88
1.33,1.77
1.46,1.88
1.48,2.45
1.6,1.73
1.31,1.45
1.49,2.26
1.38,1.39
1.72,1.9
1.33,1.81
1.65,1.85
1.33,2.41
1.73,2.66
1.64,2.08
1.91,2.81
1.71,1.97
1.65,2.39
1.7,1.94
1.4,2.19
1.68,2.63
1.46,1.56
1.79,2.21
1.62,1.67
1.52,1.6
1.27,1.78
1.79,1.85
1.85,2.03
1.77,2.7
1.42,1.49
1.35,1.9
1.9,2.33
1.57,1.7
1.89,2.03
1.4,2.27
1.71,2.54
1.37,1.82
1.69,1.95
1.8,2.51
1.91,2.8
1.4,2.42
1.56,1.87
1.38,2.51
1.31,1.87
1.49,1.6
1.31,1.6
1.55,1.67
1.44,1.52
1.9,2.04
1.46,2.05
1.61,1.75
1.71,2.53
1.52,1.77
1.75,2.91
1.59,2.08
1.52,1.6
1.62,1.67
1.65,2.1
1.74,2.16
1.86,1.97
1.55,2.58
1.51,2.39
1.27,1.37
1.41,1.84
1.56,1.84
1.35,1.61
1.51,2.27
1.64,1.73
1.65,2.34
1.36,2.24
1.68,2.41
1.66,1.89
1.36,1.57
1.43,1.58
1.46,2.28
1.5,2.49
1.76,2.21
1.54,1.8
1.56,2.57
1.88,2.11
1.65,2.11
1.32,1.61
1.41,1.47
1.36,1.78
1.68,1.8
1.57,1.72
1.22,1.32
1.39,1.89
1.66,1.78
1.63,1.69
1.85,2.53
1.44,2.03
1.59,2.81
1.82,2.06
1.85,3.0
1.62,2.59
1.59,1.73
1.84,1.95
1.43,2.32
1.74,2.47
1.88,2.63
1.91,2.31
1.61,1.72
1.44,1.88
1.4,2.26
1.6,2.07
1.52,1.98
1.56,2.58
1.63,2.08
1.78,1.88
1.43,1.52
1.65,1.8
1.5,1.89
1.33,2.05
1.85,3.01
1.33,1.39
1.77,1.79
1.78,1.84
1.41,1.46
1.33,1.43
1.42,2.51
1.45,1.4
1.46,1.88
1.3,1.31
1.34,1.65
1.76,2.45
1.4,1.66
1.38,1.43
1.4,2.28
1.4,1.55
1.52,1.95
1.52,1.52
1.67,1.69
1.67,1.89
1.86,2.25
1.85,2.98
1.45,1.58
1.47,1.77
1.75,2.53
1.62,2.07
1.68,2.1
1.36,1.64
1.35,2.14
1.56,2.41
1.46,1.75
1.8,1.92
1.23,1.34
1.69,1.77
1.64,1.73
1.96,2.85
1.39,2.19
1.8,2.57
1.3,1.46
1.9,2.18
1.8,2.54
1.48,1.55
1.5,1.86
1.27,1.32
1.46,1.6
1.89,2.33
1.26,1.47
1.54,1.54
1.65,2.86
1.71,2.01
1.57,1.92
1.76,2.45
1.33,2.44
1.84,2.0
1.3,1.48
1.61,1.61
1.53,1.67
1.67,1.7
1.52,1.69
1.69,1.69
1.84,2.58
1.57,1.7
1.23,1.18
1.79,1.84
1.26,1.44
1.6,2.13
1.42,2.47
1.83,2.51
1.77,2.26
1.33,2.26
1.61,2.06
1.29,1.48
1.88,2.11
1.82,2.51
1.35,1.9
1.55,2.62
1.8,2.54
1.89,3.02
1.76,2.46
1.55,1.63
1.7,1.94
1.81,1.92
1.47,1.58
1.47,1.6
1.39,1.51
1.46,1.62
1.47,1.59
1.96,2.86
1.9,2.8
1.33,1.45
1.86,2.77
1.83,2.71
1.49,1.6
1.57,1.79
1.37,1.86
1.75,1.88
1.82,2.3
1.3,1.34
1.68,2.62
1.48,1.48
1.53,1.88
1.46,1.52
1.66,1.69
1.88,2.79
1.32,1.51
1.84,2.02
1.54,1.69
1.65,1.85
1.86,2.74
1.85,2.29
1.57,2.36
1.46,1.83
1.9,2.56
1.58,1.66
1.61,1.77
1.52,1.59
1.43,2.54
1.52,1.65
1.83,2.54
1.85,1.95
1.78,2.19
1.74,1.8
1.37,1.8
1.4,2.35
1.54,1.58
1.33,1.98
1.5,2.05
1.39,1.81
1.49,1.91
1.8,1.92
1.58,2.32
1.42,2.24
1.78,1.96
1.63,2.45
1.44,2.49
1.43,1.57
1.4,2.05
1.45,1.69
1.56,2.57
1.61,1.88
1.45,1.6
1.86,1.98
1.59,2.35
1.37,1.67
1.75,1.88
1.58,1.73
1.76,2.0
1.69,1.95
1.44,1.51
1.89,2.33
1.77,2.68
1.7,1.81
1.28,1.39
1.63,2.37
1.45,1.91
1.75,2.45
1.43,1.84
1.66,1.97
1.51,2.25
1.5,2.55
1.46,2.29
1.5,2.55
1.91,2.79
1.85,1.98
1.7,1.83
1.39,1.82
1.53,2.29
1.58,2.07
1.53,1.78
1.44,1.45
1.58,2.42
1.8,2.2
1.73,1.91
1.5,2.54
1.61,2.62
1.92,2.64
1.76,1.85
1.52,1.6
1.2,1.26
1.69,2.41
1.74,1.8
1.49,1.83
1.83,1.91
1.48,1.5
1.42,2.33
1.85,1.97
1.43,2.32
1.45,1.71
1.45,1.54
1.46,2.22
1.52,1.81
1.3,1.76
1.32,2.27
1.87,2.0
1.93,3.08
1.39,2.3
1.79,1.94
1.32,2.27
1.78,2.18
1.42,2.52
1.79,2.92
1.89,2.79
1.78,1.96
1.73,2.65
1.67,1.63
1.32,2.17
1.46,1.91
1.79,1.95
1.84,1.93
1.6,1.66
1.68,2.63
1.42,1.84
1.66,1.73
1.86,2.54
1.66,1.69
1.77,2.05
1.43,1.71
1.77,2.26
1.45,2.05
1.29,1.45
1.96,2.83
1.48,1.6
1.63,2.49
1.41,1.86
1.62,2.59
1.4,1.46
1.75,1.95
1.53,2.29
1.88,2.03
1.8,2.21
1.3,1.3
1.64,2.39
1.59,1.79
1.65,2.86
1.53,1.65
1.64,1.89
1.77,1.84
1.5,2.07
1.75,2.54
1.64,2.39
1.32,1.76
1.79,1.84
1.38,1.56
1.33,1.41
1.38,1.43
1.78,2.34
1.42,2.5
1.44,1.7
1.42,1.84
1.42,1.78
1.79,1.96
1.74,1.81
1.34,2.26
1.55,2.53
1.22,1.44
1.52,2.4
1.35,1.58
1.47,1.73
1.66,1.66
1.5,2.27
1.42,1.84
1.65,1.78
1.9,2.04
1.93,2.32
1.44,2.29
1.28,1.49
1.28,2.06
1.41,1.51
1.88,2.52
1.8,1.87
1.64,1.9
1.58,2.32
1.5,2.57
1.32,1.77
1.56,1.73
1.53,2.3
1.96,2.86
1.64,1.89
1.72,2.69
1.82,2.06
1.78,2.26
1.86,2.54
1.53,1.77
1.65,2.12
1.58,1.63
1.61,1.62
1.45,1.97
1.29,1.5
1.78,1.84
1.37,2.15
1.51,2.16
1.82,2.53
1.71,1.73
1.33,2.28
1.72,2.01
1.31,1.91
1.59,2.78
1.78,1.89
1.38,1.39
1.56,1.63
1.67,1.82
1.33,1.99
1.48,1.48
1.33,2.29
1.78,1.98
1.41,2.32
1.41,2.35
1.74,1.86
1.34,2.19
1.44,2.74
1.42,1.56
1.24,1.3
1.55,2.1
1.55,1.64
1.74,1.86
1.46,1.51
1.58,1.79
1.53,2.29
1.39,1.48
1.54,1.66
1.68,1.98
1.73,1.84
1.62,2.6
1.72,2.68
1.73,1.84
1.42,1.45
1.55,1.67
1.71,1.73
1.58,2.11
1.72,1.93
1.36,2.18
1.7,1.75
1.88,2.53
1.5,1.77
1.31,1.5
1.56,1.68
1.41,1.85
1.68,2.63
1.82,2.08
1.62,2.6
1.44,2.79
1.56,2.04
1.9,2.16
1.53,1.76
1.47,2.53
1.35,1.59
1.71,2.9
1.87,1.98
1.32,1.61
1.18,1.14
1.74,1.79
1.82,1.91
1.74,2.17
1.47,1.61
1.34,1.71
1.79,2.45
1.67,1.86
1.39,1.93
1.52,1.96
1.47,2.8
1.58,1.84
1.78,2.47
1.41,2.35
1.79,1.83
1.78,2.01
1.4,1.82
1.18,1.2
1.64,1.73
1.65,2.37
1.63,1.75
1.67,1.71
1.6,1.9
1.63,2.46
1.8,1.88
1.36,1.93
1.53,2.31
1.58,1.67
1.26,1.35
1.83,1.94
1.86,2.55
1.44,2.03
1.69,1.78
1.83,1.91
1.4,2.09
1.37,2.0
1.74,2.0
1.21,1.26
1.53,2.37
1.44,1.62
1.65,1.68
1.95,2.59
1.6,1.86
1.84,2.61
1.74,1.79
1.75,2.45
1.67,1.69
1.87,2.32
1.34,1.42
1.76,2.0
1.88,2.28
1.39,1.95
1.33,2.37
1.53,1.69
1.17,1.2
1.26,1.42
1.63,1.75
1.39,1.81
1.33,2.3
1.33,1.49
1.84,1.96
1.22,1.41
1.39,1.61
1.16,1.2
1.27,1.7
1.42,2.2
1.43,2.03
1.34,2.47
1.23,1.41
1.54,2.07
1.55,2.03
1.44,1.51
1.88,2.53
1.68,1.74
1.3,1.3
1.31,1.46
1.4,1.51
1.41,2.23
1.34,1.72
1.65,1.74
1.52,1.75
1.91,2.59
1.53,2.27
1.68,2.43
1.81,2.24
1.74,1.74
1.24,1.3
1.62,1.98
1.51,1.62
1.66,1.68
1.77,2.02
1.54,2.75
1.79,1.84
1.55,1.67
1.49,1.85
1.77,1.92
1.62,2.05
1.79,1.95
1.58,1.74
1.49,1.93
1.59,2.37
1.31,1.39
1.57,1.72
1.34,2.18
1.29,1.45
1.59,2.08
1.86,2.25
1.76,2.18
1.76,2.28
1.63,2.41
1.72,2.24
1.43,1.72
1.65,2.87
1.64,1.74
1.83,2.5
1.39,2.43
1.46,1.52
1.33,2.23
1.5,1.54
1.75,1.99
1.64,2.09
1.16,1.09
1.89,2.04
1.68,1.74
1.75,2.93
1.29,1.78
1.52,1.77
1.78,2.19
1.51,1.55
1.91,2.66
1.77,2.26
1.51,1.93
1.67,1.89
1.54,2.07
1.72,2.21
1.56,2.32
1.28,1.24
1.39,2.01
1.44,1.46
1.49,2.08
1.69,1.78
1.5,1.82
1.82,1.92
1.55,2.54
1.69,2.38
1.49,2.25
1.78,2.04
1.54,1.53
1.29,1.46
1.66,1.94
1.48,1.86
1.39,1.56
1.16,1.18
1.37,1.81
1.38,2.46
1.62,1.66
1.64,2.41
1.8,1.92
1.7,1.77
1.69,2.0
1.58,1.65
1.55,1.88
1.41,2.32
1.62,2.07
1.39,1.65
1.75,2.91
1.25,1.47
1.63,1.72
1.57,1.71
1.5,1.92
1.64,1.7
1.83,1.92
1.64,2.11
1.47,1.82
1.29,1.38
1.54,1.8
1.43,1.86
1.95,2.63
1.31,1.59
1.76,1.78
1.27,1.36
1.87,2.78
1.33,1.99
1.79,1.83
1.54,1.58
1.4,2.01
1.38,1.46
1.3,1.5
1.34,1.82
1.85,2.06
1.5,1.54
1.59,1.84
1.88,2.78
1.41,2.32
1.24,1.61
1.86,1.98
1.55,2.11
1.83,2.98
1.78,1.97
1.46,1.85
1.62,2.59
1.76,2.56
1.67,1.63
1.32,2.12
1.5,2.53
1.45,1.82
1.92,2.15
1.36,1.45
1.32,2.41
1.43,1.99
1.91,2.83
1.87,2.1
1.89,2.04
1.55,1.78
1.9,2.82
1.33,2.13
1.49,2.07
1.38,1.53
1.88,2.27
1.3,1.7
1.61,1.72
1.82,2.3
1.32,1.46
1.53,1.78
1.77,2.25
1.25,1.27
1.48,1.86
1.79,2.2
1.4,2.24
1.46,1.62
1.62,1.67
1.58,1.71
1.66,1.79
1.46,1.97
1.56,1.68
1.54,1.84
1.52,1.81
1.35,2.15
1.38,1.39
1.66,2.12
1.87,2.59
1.45,1.8
1.67,1.81
1.41,1.46
1.35,1.45
1.47,1.61
1.62,2.34
1.47,1.55
1.75,2.53
1.48,1.7
1.4,1.85
1.19,1.17
1.57,1.57
1.85,2.25
1.85,2.27
1.67,1.75
1.58,1.67
1.69,2.45
1.42,1.74
1.55,1.8
1.54,1.88
1.28,2.22
1.84,1.99
1.38,1.84
1.92,2.15
1.47,2.5
1.46,1.92
1.77,2.25
1.72,2.23
1.86,2.76
1.27,1.44
1.37,2.29
1.4,1.59
1.3,1.75
1.68,2.63
1.78,1.87
1.79,1.83
1.35,1.51
1.5,1.86
1.45,1.84
1.38,1.87
1.85,2.06
1.8,2.57
1.83,1.91
1.52,2.31
1.26,1.48
1.85,2.25
1.62,1.7
1.74,1.8
1.83,2.03
1.59,1.8
1.85,2.5
1.74,1.73
1.4,2.08
1.45,2.23
1.64,1.8
1.45,1.87
1.53,1.64
1.51,2.35
1.66,2.18
1.49,2.04
1.37,1.99
1.54,1.61
1.47,1.47
1.74,2.55
1.45,1.73
1.38,1.56
1.42,1.35
1.39,2.22
1.28,1.7
1.36,1.58
1.53,1.75
1.34,1.5
1.41,1.74
1.71,1.79
1.8,2.11
1.75,2.18
1.72,1.68
1.83,2.73
1.41,1.69
1.42,2.27
1.5,2.07
1.8,2.48
1.47,1.59
1.41,1.67
1.32,2.28
1.95,2.39
1.34,2.45
1.39,1.4
1.34,1.65
1.87,2.32
1.77,2.25
1.22,1.4
1.68,1.69
1.6,1.94
1.75,2.92
1.34,1.77
1.88,2.09
1.48,2.27
1.48,1.61
1.64,2.11
1.47,1.55
1.52,1.65
1.75,2.18
1.58,1.87
1.21,1.29
1.83,2.03
1.82,2.51
1.33,1.39
1.79,2.18
1.31,1.4
1.67,1.74
1.64,1.74
1.64,1.69
1.71,2.41
1.95,2.63
1.64,2.39
1.42,1.58
1.81,2.98
1.46,2.27
1.32,1.98
1.71,1.79
1.33,1.62
1.56,1.63
1.53,2.36
1.62,1.66
1.67,1.96
1.33,2.45
1.66,1.79
1.55,1.63
1.52,1.65
1.47,1.81
1.34,1.5
1.37,1.98
1.32,2.23
1.67,2.37
1.43,1.51
1.74,2.15
1.63,1.9
1.85,1.98
1.21,1.29
1.88,2.63
1.54,2.62
1.63,2.61
1.46,1.51
1.97,3.11
1.28,1.28
1.38,1.54
1.74,2.16
1.53,1.98
1.5,2.29
1.33,1.96
1.32,1.76
1.39,2.01
1.79,2.47
1.34,1.51
1.79,2.46
1.58,1.58
1.5,2.07
1.9,2.56
1.76,2.18
1.62,2.04
1.88,2.59
1.48,2.02
1.55,1.58
1.4,1.6
1.46,1.5
1.34,1.79
1.5,1.96
1.85,2.52
1.8,2.11
1.6,1.66
1.58,1.72
1.73,1.78
1.58,1.68
1.61,1.65
1.92,2.16
1.35,1.27
1.94,2.57
1.45,2.31
1.87,2.53
1.28,1.68
1.28,1.75
1.31,1.4
1.43,1.98
1.64,1.7
1.35,1.48
1.4,1.88
1.83,2.22
1.43,1.57
1.51,1.55
1.78,2.43
1.52,1.64
1.78,1.98
1.65,2.36
1.81,1.94
1.53,1.64
1.39,1.54
1.59,2.42
1.22,1.22
1.29,1.41
1.41,1.47
1.78,1.88
1.41,1.78
1.65,1.65
1.7,1.83
1.89,2.33
1.59,1.84
1.6,1.9
1.56,1.81
1.77,2.0
1.46,1.79
1.37,1.96
1.94,2.69
1.59,1.92
1.41,1.83
1.43,2.31
1.53,1.58
1.74,2.52
1.41,1.69
1.6,1.64
1.87,2.76
1.59,2.07
1.28,1.32
1.27,1.65
1.37,2.07
1.43,1.88
1.74,1.96
1.66,1.68
1.57,1.7
1.29,2.35
1.7,2.4
1.47,1.56
1.24,1.29
1.34,1.48
1.7,2.49
1.32,2.28
1.5,1.65
1.88,2.27
1.9,2.02
1.77,2.67
1.33,2.45
1.38,2.5
1.74,1.79
1.79,1.94
1.51,1.56
1.26,1.64
1.55,1.67
1.95,2.86
1.81,1.94
1.57,1.7
1.44,2.0
1.45,1.76
1.41,1.67
1.62,1.82
1.17,1.2
1.54,1.57
1.33,1.79
1.54,1.49
1.65,2.35
1.59,2.08
1.76,2.45
1.46,2.23
1.75,2.18
1.44,1.58
1.51,1.54
1.64,1.9
1.33,1.39
1.71,1.98
1.69,1.79
1.55,2.11
1.44,1.85
1.52,2.35
1.53,2.33
1.28,2.26
1.54,1.59
1.36,2.25
1.66,1.73
1.69,2.12
1.5,1.64
1.67,2.6
1.56,1.84
1.75,1.88
1.73,1.92
1.34,2.29
1.33,1.76
1.81,2.5
1.45,2.54
1.48,1.81
1.55,1.78
1.79,2.18
1.74,2.15
1.63,2.03
1.56,2.0
1.8,2.22
1.78,1.88
1.68,1.74
1.85,2.75
1.59,1.87
1.4,2.01
1.67,1.9
1.63,1.69
1.42,2.24
1.74,2.14
1.69,1.95
1.29,1.35
1.33,1.38
1.41,1.83
1.55,1.79
1.6,2.35
1.62,1.78
1.62,2.37
1.89,2.8
1.6,1.94
1.36,1.79
1.75,2.21
1.67,2.65
1.31,1.77
1.72,2.7
1.74,1.79
1.7,1.83
1.52,1.95
1.69,1.63
1.79,1.83
1.75,2.17
1.44,1.7
1.63,1.65
1.84,2.55
1.52,1.73
1.59,1.58
1.74,2.14
1.59,1.71
1.62,1.78
1.54,1.64
1.83,2.04
1.54,2.26
1.54,1.93
1.59,2.41
1.84,2.55
1.92,2.62
1.31,1.46
1.91,2.56
1.97,3.1
1.25,1.32
1.44,1.43
1.72,2.01
1.22,1.42
1.87,2.5
1.45,2.52
1.69,2.47
1.59,2.47
1.31,1.39
1.22,1.23
1.23,1.34
1.41,1.35
1.47,2.14
1.75,1.74
1.41,2.39
1.58,1.7
1.91,2.37
1.44,1.68
1.26,1.36
1.75,1.88
1.85,2.46
1.6,2.33
1.36,1.63
1.4,1.87
1.52,1.84
1.56,2.02
1.58,1.72
1.31,1.44
1.6,1.68
1.73,2.31
1.49,1.74
1.41,1.47
1.41,2.23
1.67,1.88
1.32,2.12
1.68,1.73
1.37,1.68
1.25,1.29
1.56,1.99
1.44,1.85
1.38,1.94
1.78,1.94
1.73,2.13
1.48,1.68
1.69,1.8
1.61,1.74
1.49,2.02
1.66,2.12
1.39,1.47
1.61,1.86
1.81,1.93
1.37,2.47
1.42,1.96
1.43,2.51
1.89,2.38
1.46,2.34
1.36,1.31
1.46,1.59
1.39,1.76
1.43,1.65
1.75,2.17
1.38,1.49
1.8,2.49
1.46,2.27
1.49,1.75
1.5,2.56
1.2,1.26
1.85,2.26
1.75,2.43
1.8,2.96
1.58,1.59
1.31,1.72
1.31,1.41
1.85,2.77
1.47,2.25
1.44,1.57
1.76,1.77
1.47,1.56
1.58,1.82
1.59,1.66
1.58,1.84
1.36,1.45
1.9,2.02
1.91,2.3
1.48,1.49
1.34,1.48
1.71,2.25
1.86,2.54
1.69,1.76
1.94,2.72
1.81,2.74
1.55,1.64
1.8,1.86
1.45,1.88
1.48,1.82
1.38,1.47
1.58,2.34
1.82,2.71
1.85,1.96
1.57,2.35
1.63,1.88
1.36,1.54
1.42,2.28
1.34,2.68
1.37,1.65
1.55,2.59
1.71,1.73
1.26,1.4
1.95,2.64
1.37,2.0
1.59,2.31
1.53,2.47
1.58,2.38
1.23,1.29
1.51,1.63
1.5,1.65
1.32,2.43
1.52,2.01
1.59,1.71
1.44,1.91
1.24,1.29
1.48,1.78
1.8,2.22
1.45,1.5
1.65,2.61
1.66,1.86
1.31,1.79
1.32,1.81
1.73,1.69
1.67,2.1
1.26,1.48
1.79,2.02
1.63,1.88
1.52,1.84
1.32,1.35
1.52,1.93
1.72,1.88
1.53,2.0
1.33,2.42
1.56,1.99
1.55,1.51
1.21,1.24
1.88,2.58
1.8,2.21
1.26,1.45
1.54,1.78
1.82,1.94
1.85,2.52
1.46,1.53
1.32,2.21
1.47,1.59
1.7,2.45
1.28,1.34
1.34,1.79
1.32,1.56
1.56,1.51
1.57,1.71
1.49,2.05
1.74,2.42
1.58,1.67
1.36,1.59
1.38,1.78
1.32,1.92
1.5,1.45
1.87,2.0
1.29,2.35
1.41,1.82
1.64,2.45
1.28,1.51
1.6,1.6
1.31,1.25
1.41,1.83
1.65,2.37
1.63,1.89
1.45,1.77
1.64,1.73
1.78,2.18
1.7,1.86
1.51,1.62
1.62,2.03
1.42,1.75
1.89,2.29
1.75,1.88
1.7,1.83
1.56,1.76
1.22,1.41
1.29,1.47
1.82,2.05
1.37,1.44
1.76,2.28
1.56,2.03
1.47,2.57
1.82,1.94
1.79,2.48
1.64,1.78
1.88,2.78
1.64,1.7
1.42,2.26
1.68,2.11
1.25,1.26
1.67,2.18
1.69,2.2
1.27,1.23
1.32,2.3
1.94,2.74
1.81,2.71
1.55,1.59
1.5,1.5
1.83,2.07
1.6,2.13
1.2,1.26
1.52,2.29
1.62,1.58
1.81,2.24
1.9,2.54
1.77,2.69
1.69,1.96
1.48,1.56
1.45,1.59
1.67,1.7
1.63,1.67
1.59,1.71
1.85,1.96
1.39,1.39
1.39,1.94
1.85,2.0
1.5,1.78
1.42,1.49
1.88,2.27
1.6,2.14
1.53,2.35
1.88,2.08
1.76,2.16
1.84,2.49
1.44,2.01
1.33,1.31
1.69,1.7
1.75,2.47
1.43,1.54
1.14,1.12
1.44,1.69
1.91,2.77
1.42,1.98
1.57,2.35
1.52,1.76
1.62,1.83
1.22,1.4
1.48,2.01
1.55,1.66
1.54,2.44
1.76,2.43
1.63,1.88
1.44,2.03
1.92,3.06
1.74,1.8
1.67,1.95
1.91,2.56
1.32,1.53
1.46,1.59
1.39,2.48
1.4,1.77
1.67,2.18
1.72,2.4
1.42,1.46
1.53,2.32
1.36,1.36
1.51,2.48
1.43,1.54
1.3,1.46
1.84,2.27
1.35,2.2
1.51,1.51
1.79,1.84
1.85,2.3
1.9,2.04
1.66,1.81
1.43,2.31
1.37,1.48
1.55,1.92
1.87,3.02
1.44,1.86
1.5,1.76
1.72,2.22
1.33,2.33
1.73,2.66
1.84,2.75
1.64,2.39
1.66,1.78
1.53,2.29
1.44,1.71
1.36,1.31
1.75,1.75
1.32,1.57
1.22,1.33
1.39,1.65
1.42,1.56
1.32,1.63
1.69,1.95
1.45,1.85
1.45,2.79
1.91,2.38
1.52,1.6
1.49,2.57
1.78,1.89
1.71,2.88
1.66,1.97
1.3,1.3
1.4,1.52
1.38,1.54
1.93,3.07
1.43,1.57
1.82,2.72
1.41,2.31
1.69,1.94
1.9,2.14
1.85,2.5
1.69,2.49
1.33,2.13
1.66,1.98
1.71,1.71
1.62,2.23
1.43,2.19
1.37,1.98
1.63,1.67
1.5,2.27
1.88,2.07
1.59,2.33
1.49,2.07
1.4,1.52
1.8,1.86
1.57,1.64
1.58,1.74
1.48,1.73
1.89,3.03
1.58,1.91
1.36,2.19
1.46,1.5
1.54,1.58
1.75,1.99
1.58,1.7
1.97,2.87
1.38,1.72
1.44,1.77
1.44,2.33
1.34,2.39
1.86,1.98
1.48,2.7
1.28,1.54
1.46,1.92
1.35,2.24
1.58,1.83
1.38,1.54
1.49,1.72
1.48,1.56
1.7,2.43
1.89,2.04
1.91,2.37
1.81,2.24
1.62,1.75
