X1,X2,X3,X4,X5
300.0,3.0,1.8,1100.0,350.0
200.0,3.0,1.8,1100.0,350.0
200.0,2.0,1.8,1100.0,350.0
250.0,2.0,1.8,1100.0,350.0
250.0,3.0,1.8,1100.0,350.0
50.0,1.0,1.8,1100.0,350.0
100.0,1.0,1.8,1100.0,350.0
150.0,2.0,1.8,1100.0,350.0
100.0,2.0,1.8,1100.0,350.0
100.0,3.0,1.8,1100.0,350.0
150.0,3.0,1.8,1100.0,350.0
150.0,4.0,1.8,1100.0,350.0
200.0,4.0,1.8,1100.0,350.0
250.0,4.0,1.8,1100.0,350.0
300.0,4.0,1.8,1100.0,350.0
0.0,0.0,1.85,1100.0,350.0
300.0,2.0,1.85,1100.0,350.0
300.0,3.0,1.85,1100.0,350.0
200.0,3.0,1.85,1100.0,350.0
200.0,2.0,1.85,1100.0,350.0
250.0,2.0,1.85,1100.0,350.0
250.0,3.0,1.85,1100.0,350.0
50.0,1.0,1.85,1100.0,350.0
100.0,1.0,1.85,1100.0,350.0
150.0,2.0,1.85,1100.0,350.0
100.0,2.0,1.85,1100.0,350.0
100.0,3.0,1.85,1100.0,350.0
150.0,3.0,1.85,1100.0,350.0
150.0,4.0,1.85,1100.0,350.0
200.0,4.0,1.85,1100.0,350.0
250.0,4.0,1.85,1100.0,350.0
300.0,4.0,1.85,1100.0,350.0
0.0,0.0,1.9,1100.0,350.0
300.0,2.0,1.9,1100.0,350.0
300.0,3.0,1.9,1100.0,350.0
200.0,3.0,1.9,1100.0,350.0
200.0,2.0,1.9,1100.0,350.0
250.0,2.0,1.9,1100.0,350.0
250.0,3.0,1.9,1100.0,350.0
50.0,1.0,1.9,1100.0,350.0
100.0,1.0,1.9,1100.0,350.0
150.0,2.0,1.9,1100.0,350.0
100.0,2.0,1.9,1100.0,350.0
100.0,3.0,1.9,1100.0,350.0
150.0,3.0,1.9,1100.0,350.0
150.0,4.0,1.9,1100.0,350.0
200.0,4.0,1.9,1100.0,350.0
250.0,4.0,1.9,1100.0,350.0
300.0,4.0,1.9,1100.0,350.0
0.0,0.0,1.25,1100.0,500.0
300.0,2.0,1.25,1100.0,500.0
300.0,3.0,1.25,1100.0,500.0
200.0,3.0,1.25,1100.0,500.0
200.0,2.0,1.25,1100.0,500.0
250.0,2.0,1.25,1100.0,500.0
250.0,3.0,1.25,1100.0,500.0
50.0,1.0,1.25,1100.0,500.0
100.0,1.0,1.25,1100.0,500.0
150.0,2.0,1.25,1100.0,500.0
100.0,2.0,1.25,1100.0,500.0
100.0,3.0,1.25,1100.0,500.0
150.0,3.0,1.25,1100.0,500.0
150.0,4.0,1.25,1100.0,500.0
200.0,4.0,1.25,1100.0,500.0
250.0,4.0,1.25,1100.0,500.0
300.0,4.0,1.25,1100.0,500.0
0.0,0.0,1.3,1100.0,500.0
300.0,2.0,1.3,1100.0,500.0
300.0,3.0,1.3,1100.0,500.0
200.0,3.0,1.3,1100.0,500.0
200.0,2.0,1.3,1100.0,500.0
250.0,2.0,1.3,1100.0,500.0
250.0,3.0,1.3,1100.0,500.0
50.0,1.0,1.3,1100.0,500.0
100.0,1.0,1.3,1100.0,500.0
150.0,2.0,1.3,1100.0,500.0
100.0,2.0,1.3,1100.0,500.0
100.0,3.0,1.3,1100.0,500.0
150.0,3.0,1.3,1100.0,500.0
150.0,4.0,1.3,1100.0,500.0
200.0,4.0,1.3,1100.0,500.0
250.0,4.0,1.3,1100.0,500.0
300.0,4.0,1.3,1100.0,500.0
0.0,0.0,1.35,1100.0,500.0
300.0,2.0,1.35,1100.0,500.0
300.0,3.0,1.35,1100.0,500.0
200.0,3.0,1.35,1100.0,500.0
200.0,2.0,1.35,1100.0,500.0
250.0,2.0,1.35,1100.0,500.0
250.0,3.0,1.35,1100.0,500.0
50.0,1.0,1.35,1100.0,500.0
100.0,1.0,1.35,1100.0,500.0
150.0,2.0,1.35,1100.0,500.0
100.0,2.0,1.35,1100.0,500.0
100.0,3.0,1.35,1100.0,500.0
150.0,3.0,1.35,1100.0,500.0
150.0,4.0,1.35,1100.0,500.0
200.0,4.0,1.35,1100.0,500.0
250.0,4.0,1.35,1100.0,500.0
300.0,4.0,1.35,1100.0,500.0
0.0,0.0,1.4,1100.0,500.0
300.0,2.0,1.4,1100.0,500.0
300.0,3.0,1.4,1100.0,500.0
200.0,3.0,1.4,1100.0,500.0
200.0,2.0,1.4,1100.0,500.0
250.0,2.0,1.4,1100.0,500.0
250.0,3.0,1.4,1100.0,500.0
50.0,1.0,1.4,1100.0,500.0
100.0,1.0,1.4,1100.0,500.0
150.0,2.0,1.4,1100.0,500.0
100.0,2.0,1.4,1100.0,500.0
100.0,3.0,1.4,1100.0,500.0
150.0,3.0,1.4,1100.0,500.0
150.0,4.0,1.4,1100.0,500.0
200.0,4.0,1.4,1100.0,500.0
250.0,4.0,1.4,1100.0,500.0
300.0,4.0,1.4,1100.0,500.0
0.0,0.0,1.45,1100.0,500.0
300.0,2.0,1.45,1100.0,500.0
300.0,3.0,1.45,1100.0,500.0
200.0,3.0,1.45,1100.0,500.0
200.0,2.0,1.45,1100.0,500.0
250.0,2.0,1.45,1100.0,500.0
250.0,3.0,1.45,1100.0,500.0
50.0,1.0,1.45,1100.0,500.0
100.0,1.0,1.45,1100.0,500.0
150.0,2.0,1.45,1100.0,500.0
100.0,2.0,1.45,1100.0,500.0
100.0,3.0,1.45,1100.0,500.0
150.0,3.0,1.45,1100.0,500.0
150.0,4.0,1.45,1100.0,500.0
200.0,4.0,1.45,1100.0,500.0
250.0,4.0,1.45,1100.0,500.0
300.0,4.0,1.45,1100.0,500.0
0.0,0.0,1.5,1100.0,500.0
300.0,2.0,1.5,1100.0,500.0
300.0,3.0,1.5,1100.0,500.0
200.0,3.0,1.5,1100.0,500.0
200.0,2.0,1.5,1100.0,500.0
250.0,2.0,1.5,1100.0,500.0
250.0,3.0,1.5,1100.0,500.0
50.0,1.0,1.5,1100.0,500.0
100.0,1.0,1.5,1100.0,500.0
150.0,2.0,1.5,1100.0,500.0
100.0,2.0,1.5,1100.0,500.0
100.0,3.0,1.5,1100.0,500.0
150.0,3.0,1.5,1100.0,500.0
150.0,4.0,1.5,1100.0,500.0
200.0,4.0,1.5,1100.0,500.0
250.0,4.0,1.5,1100.0,500.0
300.0,4.0,1.5,1100.0,500.0
0.0,0.0,1.55,1100.0,500.0
300.0,2.0,1.55,1100.0,500.0
300.0,3.0,1.55,1100.0,500.0
200.0,3.0,1.55,1100.0,500.0
200.0,2.0,1.55,1100.0,500.0
250.0,2.0,1.55,1100.0,500.0
250.0,3.0,1.55,1100.0,500.0
50.0,1.0,1.55,1100.0,500.0
100.0,1.0,1.55,1100.0,500.0
150.0,2.0,1.55,1100.0,500.0
100.0,2.0,1.55,1100.0,500.0
100.0,3.0,1.55,1100.0,500.0
150.0,3.0,1.55,1100.0,500.0
150.0,4.0,1.55,1100.0,500.0
200.0,4.0,1.55,1100.0,500.0
250.0,4.0,1.55,1100.0,500.0
300.0,4.0,1.55,1100.0,500.0
0.0,0.0,1.6,1100.0,500.0
300.0,2.0,1.6,1100.0,500.0
300.0,3.0,1.6,1100.0,500.0
200.0,3.0,1.6,1100.0,500.0
200.0,2.0,1.6,1100.0,500.0
250.0,2.0,1.6,1100.0,500.0
250.0,3.0,1.6,1100.0,500.0
50.0,1.0,1.6,1100.0,500.0
100.0,1.0,1.6,1100.0,500.0
150.0,2.0,1.6,1100.0,500.0
100.0,2.0,1.6,1100.0,500.0
100.0,3.0,1.6,1100.0,500.0
150.0,3.0,1.6,1100.0,500.0
150.0,4.0,1.6,1100.0,500.0
200.0,4.0,1.6,1100.0,500.0
250.0,4.0,1.6,1100.0,500.0
300.0,4.0,1.6,1100.0,500.0
0.0,0.0,1.65,1100.0,500.0
300.0,2.0,1.65,1100.0,500.0
300.0,3.0,1.65,1100.0,500.0
200.0,3.0,1.65,1100.0,500.0
200.0,2.0,1.65,1100.0,500.0
250.0,2.0,1.65,1100.0,500.0
250.0,3.0,1.65,1100.0,500.0
50.0,1.0,1.65,1100.0,500.0
100.0,1.0,1.65,1100.0,500.0
150.0,2.0,1.65,1100.0,500.0
100.0,2.0,1.65,1100.0,500.0
100.0,3.0,1.65,1100.0,500.0
150.0,3.0,1.65,1100.0,500.0
150.0,4.0,1.65,1100.0,500.0
200.0,4.0,1.65,1100.0,500.0
250.0,4.0,1.65,1100.0,500.0
300.0,4.0,1.65,1100.0,500.0
0.0,0.0,1.7,1100.0,500.0
300.0,2.0,1.7,1100.0,500.0
300.0,3.0,1.7,1100.0,500.0
200.0,3.0,1.7,1100.0,500.0
200.0,2.0,1.7,1100.0,500.0
250.0,2.0,1.7,1100.0,500.0
250.0,3.0,1.7,1100.0,500.0
50.0,1.0,1.7,1100.0,500.0
100.0,1.0,1.7,1100.0,500.0
150.0,2.0,1.7,1100.0,500.0
100.0,2.0,1.7,1100.0,500.0
100.0,3.0,1.7,1100.0,500.0
150.0,3.0,1.7,1100.0,500.0
150.0,4.0,1.7,1100.0,500.0
200.0,4.0,1.7,1100.0,500.0
250.0,4.0,1.7,1100.0,500.0
300.0,4.0,1.7,1100.0,500.0
0.0,0.0,1.75,1100.0,500.0
300.0,2.0,1.75,1100.0,500.0
300.0,3.0,1.75,1100.0,500.0
200.0,3.0,1.75,1100.0,500.0
200.0,2.0,1.75,1100.0,500.0
250.0,2.0,1.75,1100.0,500.0
250.0,3.0,1.75,1100.0,500.0
50.0,1.0,1.75,1100.0,500.0
100.0,1.0,1.75,1100.0,500.0
150.0,2.0,1.75,1100.0,500.0
100.0,2.0,1.75,1100.0,500.0
100.0,3.0,1.75,1100.0,500.0
150.0,3.0,1.75,1100.0,500.0
150.0,4.0,1.75,1100.0,500.0
200.0,4.0,1.75,1100.0,500.0
250.0,4.0,1.75,1100.0,500.0
300.0,4.0,1.75,1100.0,500.0
0.0,0.0,1.8,1100.0,500.0
300.0,2.0,1.8,1100.0,500.0
300.0,3.0,1.8,1100.0,500.0
200.0,3.0,1.8,1100.0,500.0
200.0,2.0,1.8,1100.0,500.0
250.0,2.0,1.8,1100.0,500.0
250.0,3.0,1.8,1100.0,500.0
50.0,1.0,1.8,1100.0,500.0
100.0,1.0,1.8,1100.0,500.0
150.0,2.0,1.8,1100.0,500.0
100.0,2.0,1.8,1100.0,500.0
100.0,3.0,1.8,1100.0,500.0
150.0,3.0,1.8,1100.0,500.0
150.0,4.0,1.8,1100.0,500.0
200.0,4.0,1.8,1100.0,500.0
250.0,4.0,1.8,1100.0,500.0
300.0,4.0,1.8,1100.0,500.0
0.0,0.0,1.85,1100.0,500.0
300.0,2.0,1.85,1100.0,500.0
300.0,3.0,1.85,1100.0,500.0
200.0,3.0,1.85,1100.0,500.0
200.0,2.0,1.85,1100.0,500.0
250.0,2.0,1.85,1100.0,500.0
250.0,3.0,1.85,1100.0,500.0
50.0,1.0,1.85,1100.0,500.0
100.0,1.0,1.85,1100.0,500.0
150.0,2.0,1.85,1100.0,500.0
100.0,2.0,1.85,1100.0,500.0
100.0,3.0,1.85,1100.0,500.0
150.0,3.0,1.85,1100.0,500.0
150.0,4.0,1.85,1100.0,500.0
200.0,4.0,1.85,1100.0,500.0
250.0,4.0,1.85,1100.0,500.0
300.0,4.0,1.85,1100.0,500.0
0.0,0.0,1.9,1100.0,500.0
300.0,2.0,1.9,1100.0,500.0
300.0,3.0,1.9,1100.0,500.0
200.0,3.0,1.9,1100.0,500.0
200.0,2.0,1.9,1100.0,500.0
250.0,2.0,1.9,1100.0,500.0
250.0,3.0,1.9,1100.0,500.0
50.0,1.0,1.9,1100.0,500.0
100.0,1.0,1.9,1100.0,500.0
150.0,2.0,1.9,1100.0,500.0
100.0,2.0,1.9,1100.0,500.0
100.0,3.0,1.9,1100.0,500.0
150.0,3.0,1.9,1100.0,500.0
150.0,4.0,1.9,1100.0,500.0
200.0,4.0,1.9,1100.0,500.0
250.0,4.0,1.9,1100.0,500.0
300.0,4.0,1.9,1100.0,500.0
0.0,0.0,1.25,1500.0,500.0
300.0,2.0,1.25,1500.0,500.0
300.0,3.0,1.25,1500.0,500.0
200.0,3.0,1.25,1500.0,500.0
200.0,2.0,1.25,1500.0,500.0
250.0,2.0,1.25,1500.0,500.0
250.0,3.0,1.25,1500.0,500.0
50.0,1.0,1.25,1500.0,500.0
100.0,1.0,1.25,1500.0,500.0
150.0,2.0,1.25,1500.0,500.0
100.0,2.0,1.25,1500.0,500.0
100.0,3.0,1.25,1500.0,500.0
150.0,3.0,1.25,1500.0,500.0
150.0,4.0,1.25,1500.0,500.0
200.0,4.0,1.25,1500.0,500.0
250.0,4.0,1.25,1500.0,500.0
300.0,4.0,1.25,1500.0,500.0
0.0,0.0,1.3,1500.0,500.0
300.0,2.0,1.3,1500.0,500.0
300.0,3.0,1.3,1500.0,500.0
200.0,3.0,1.3,1500.0,500.0
200.0,2.0,1.3,1500.0,500.0
250.0,2.0,1.3,1500.0,500.0
250.0,3.0,1.3,1500.0,500.0
50.0,1.0,1.3,1500.0,500.0
100.0,1.0,1.3,1500.0,500.0
150.0,2.0,1.3,1500.0,500.0
100.0,2.0,1.3,1500.0,500.0
100.0,3.0,1.3,1500.0,500.0
150.0,3.0,1.3,1500.0,500.0
150.0,4.0,1.3,1500.0,500.0
200.0,4.0,1.3,1500.0,500.0
250.0,4.0,1.3,1500.0,500.0
300.0,4.0,1.3,1500.0,500.0
0.0,0.0,1.35,1500.0,500.0
300.0,2.0,1.35,1500.0,500.0
300.0,3.0,1.35,1500.0,500.0
200.0,3.0,1.35,1500.0,500.0
200.0,2.0,1.35,1500.0,500.0
250.0,2.0,1.35,1500.0,500.0
250.0,3.0,1.35,1500.0,500.0
50.0,1.0,1.35,1500.0,500.0
100.0,1.0,1.35,1500.0,500.0
150.0,2.0,1.35,1500.0,500.0
100.0,2.0,1.35,1500.0,500.0
100.0,3.0,1.35,1500.0,500.0
150.0,3.0,1.35,1500.0,500.0
150.0,4.0,1.35,1500.0,500.0
200.0,4.0,1.35,1500.0,500.0
250.0,4.0,1.35,1500.0,500.0
300.0,4.0,1.35,1500.0,500.0
0.0,0.0,1.4,1500.0,500.0
300.0,2.0,1.4,1500.0,500.0
300.0,3.0,1.4,1500.0,500.0
200.0,3.0,1.4,1500.0,500.0
200.0,2.0,1.4,1500.0,500.0
250.0,2.0,1.4,1500.0,500.0
250.0,3.0,1.4,1500.0,500.0
50.0,1.0,1.4,1500.0,500.0
100.0,1.0,1.4,1500.0,500.0
150.0,2.0,1.4,1500.0,500.0
100.0,2.0,1.4,1500.0,500.0
100.0,3.0,1.4,1500.0,500.0
150.0,3.0,1.4,1500.0,500.0
150.0,4.0,1.4,1500.0,500.0
200.0,4.0,1.4,1500.0,500.0
250.0,4.0,1.4,1500.0,500.0
300.0,4.0,1.4,1500.0,500.0
0.0,0.0,1.45,1500.0,500.0
300.0,2.0,1.45,1500.0,500.0
300.0,3.0,1.45,1500.0,500.0
200.0,3.0,1.45,1500.0,500.0
200.0,2.0,1.45,1500.0,500.0
250.0,2.0,1.45,1500.0,500.0
250.0,3.0,1.45,1500.0,500.0
50.0,1.0,1.45,1500.0,500.0
100.0,1.0,1.45,1500.0,500.0
150.0,2.0,1.45,1500.0,500.0
100.0,2.0,1.45,1500.0,500.0
100.0,3.0,1.45,1500.0,500.0
150.0,3.0,1.45,1500.0,500.0
150.0,4.0,1.45,1500.0,500.0
200.0,4.0,1.45,1500.0,500.0
250.0,4.0,1.45,1500.0,500.0
300.0,4.0,1.45,1500.0,500.0
0.0,0.0,1.5,1500.0,500.0
300.0,2.0,1.5,1500.0,500.0
300.0,3.0,1.5,1500.0,500.0
200.0,3.0,1.5,1500.0,500.0
200.0,2.0,1.5,1500.0,500.0
250.0,2.0,1.5,1500.0,500.0
250.0,3.0,1.5,1500.0,500.0
50.0,1.0,1.5,1500.0,500.0
100.0,1.0,1.5,1500.0,500.0
150.0,2.0,1.5,1500.0,500.0
100.0,2.0,1.5,1500.0,500.0
100.0,3.0,1.5,1500.0,500.0
150.0,3.0,1.5,1500.0,500.0
150.0,4.0,1.5,1500.0,500.0
200.0,4.0,1.5,1500.0,500.0
250.0,4.0,1.5,1500.0,500.0
300.0,4.0,1.5,1500.0,500.0
0.0,0.0,1.55,1500.0,500.0
300.0,2.0,1.55,1500.0,500.0
300.0,3.0,1.55,1500.0,500.0
200.0,3.0,1.55,1500.0,500.0
200.0,2.0,1.55,1500.0,500.0
250.0,2.0,1.55,1500.0,500.0
250.0,3.0,1.55,1500.0,500.0
50.0,1.0,1.55,1500.0,500.0
100.0,1.0,1.55,1500.0,500.0
150.0,2.0,1.55,1500.0,500.0
100.0,2.0,1.55,1500.0,500.0
100.0,3.0,1.55,1500.0,500.0
150.0,3.0,1.55,1500.0,500.0
150.0,4.0,1.55,1500.0,500.0
200.0,4.0,1.55,1500.0,500.0
250.0,4.0,1.55,1500.0,500.0
300.0,4.0,1.55,1500.0,500.0
0.0,0.0,1.6,1500.0,500.0
300.0,2.0,1.6,1500.0,500.0
300.0,3.0,1.6,1500.0,500.0
200.0,3.0,1.6,1500.0,500.0
200.0,2.0,1.6,1500.0,500.0
250.0,2.0,1.6,1500.0,500.0
250.0,3.0,1.6,1500.0,500.0
50.0,1.0,1.6,1500.0,500.0
100.0,1.0,1.6,1500.0,500.0
150.0,2.0,1.6,1500.0,500.0
100.0,2.0,1.6,1500.0,500.0
100.0,3.0,1.6,1500.0,500.0
150.0,3.0,1.6,1500.0,500.0
150.0,4.0,1.6,1500.0,500.0
200.0,4.0,1.6,1500.0,500.0
250.0,4.0,1.6,1500.0,500.0
300.0,4.0,1.6,1500.0,500.0
0.0,0.0,1.65,1500.0,500.0
300.0,2.0,1.65,1500.0,500.0
300.0,3.0,1.65,1500.0,500.0
200.0,3.0,1.65,1500.0,500.0
200.0,2.0,1.65,1500.0,500.0
250.0,2.0,1.65,1500.0,500.0
250.0,3.0,1.65,1500.0,500.0
50.0,1.0,1.65,1500.0,500.0
100.0,1.0,1.65,1500.0,500.0
150.0,2.0,1.65,1500.0,500.0
100.0,2.0,1.65,1500.0,500.0
100.0,3.0,1.65,1500.0,500.0
150.0,3.0,1.65,1500.0,500.0
150.0,4.0,1.65,1500.0,500.0
200.0,4.0,1.65,1500.0,500.0
250.0,4.0,1.65,1500.0,500.0
300.0,4.0,1.65,1500.0,500.0
0.0,0.0,1.7,1500.0,500.0
300.0,2.0,1.7,1500.0,500.0
300.0,3.0,1.7,1500.0,500.0
200.0,3.0,1.7,1500.0,500.0
200.0,2.0,1.7,1500.0,500.0
250.0,2.0,1.7,1500.0,500.0
250.0,3.0,1.7,1500.0,500.0
50.0,1.0,1.7,1500.0,500.0
100.0,1.0,1.7,1500.0,500.0
150.0,2.0,1.7,1500.0,500.0
100.0,2.0,1.7,1500.0,500.0
100.0,3.0,1.7,1500.0,500.0
150.0,3.0,1.7,1500.0,500.0
150.0,4.0,1.7,1500.0,500.0
200.0,4.0,1.7,1500.0,500.0
250.0,4.0,1.7,1500.0,500.0
300.0,4.0,1.7,1500.0,500.0
0.0,0.0,1.75,1500.0,500.0
300.0,2.0,1.75,1500.0,500.0
300.0,3.0,1.75,1500.0,500.0
200.0,3.0,1.75,1500.0,500.0
200.0,2.0,1.75,1500.0,500.0
250.0,2.0,1.75,1500.0,500.0
250.0,3.0,1.75,1500.0,500.0
50.0,1.0,1.75,1500.0,500.0
100.0,1.0,1.75,1500.0,500.0
150.0,2.0,1.75,1500.0,500.0
100.0,2.0,1.75,1500.0,500.0
100.0,3.0,1.75,1500.0,500.0
150.0,3.0,1.75,1500.0,500.0
150.0,4.0,1.75,1500.0,500.0
200.0,4.0,1.75,1500.0,500.0
250.0,4.0,1.75,1500.0,500.0
300.0,4.0,1.75,1500.0,500.0
0.0,0.0,1.8,1500.0,500.0
300.0,2.0,1.8,1500.0,500.0
300.0,3.0,1.8,1500.0,500.0
200.0,3.0,1.8,1500.0,500.0
200.0,2.0,1.8,1500.0,500.0
250.0,2.0,1.8,1500.0,500.0
250.0,3.0,1.8,1500.0,500.0
50.0,1.0,1.8,1500.0,500.0
100.0,1.0,1.8,1500.0,500.0
150.0,2.0,1.8,1500.0,500.0
100.0,2.0,1.8,1500.0,500.0
100.0,3.0,1.8,1500.0,500.0
150.0,3.0,1.8,1500.0,500.0
150.0,4.0,1.8,1500.0,500.0
200.0,4.0,1.8,1500.0,500.0
250.0,4.0,1.8,1500.0,500.0
300.0,4.0,1.8,1500.0,500.0
0.0,0.0,1.85,1500.0,500.0
300.0,2.0,1.85,1500.0,500.0
300.0,3.0,1.85,1500.0,500.0
200.0,3.0,1.85,1500.0,500.0
200.0,2.0,1.85,1500.0,500.0
250.0,2.0,1.85,1500.0,500.0
250.0,3.0,1.85,1500.0,500.0
50.0,1.0,1.85,1500.0,500.0
100.0,1.0,1.85,1500.0,500.0
150.0,2.0,1.85,1500.0,500.0
100.0,2.0,1.85,1500.0,500.0
100.0,3.0,1.85,1500.0,500.0
150.0,3.0,1.85,1500.0,500.0
150.0,4.0,1.85,1500.0,500.0
200.0,4.0,1.85,1500.0,500.0
250.0,4.0,1.85,1500.0,500.0
300.0,4.0,1.85,1500.0,500.0
0.0,0.0,1.9,1500.0,500.0
300.0,2.0,1.9,1500.0,500.0
300.0,3.0,1.9,1500.0,500.0
200.0,3.0,1.9,1500.0,500.0
200.0,2.0,1.9,1500.0,500.0
250.0,2.0,1.9,1500.0,500.0
250.0,3.0,1.9,1500.0,500.0
50.0,1.0,1.9,1500.0,500.0
100.0,1.0,1.9,1500.0,500.0
150.0,2.0,1.9,1500.0,500.0
100.0,2.0,1.9,1500.0,500.0
100.0,3.0,1.9,1500.0,500.0
150.0,3.0,1.9,1500.0,500.0
150.0,4.0,1.9,1500.0,500.0
200.0,4.0,1.9,1500.0,500.0
250.0,4.0,1.9,1500.0,500.0
300.0,4.0,1.9,1500.0,500.0
0.0,0.0,1.25,1100.0,150.0
300.0,2.0,1.25,1100.0,150.0
300.0,3.0,1.25,1100.0,150.0
200.0,3.0,1.25,1100.0,150.0
200.0,2.0,1.25,1100.0,150.0
250.0,2.0,1.25,1100.0,150.0
250.0,3.0,1.25,1100.0,150.0
50.0,1.0,1.25,1100.0,150.0
100.0,1.0,1.25,1100.0,150.0
150.0,2.0,1.25,1100.0,150.0
100.0,2.0,1.25,1100.0,150.0
100.0,3.0,1.25,1100.0,150.0
150.0,3.0,1.25,1100.0,150.0
150.0,4.0,1.25,1100.0,150.0
200.0,4.0,1.25,1100.0,150.0
250.0,4.0,1.25,1100.0,150.0
300.0,4.0,1.25,1100.0,150.0
0.0,0.0,1.3,1100.0,150.0
300.0,2.0,1.3,1100.0,150.0
300.0,3.0,1.3,1100.0,150.0
200.0,3.0,1.3,1100.0,150.0
200.0,2.0,1.3,1100.0,150.0
250.0,2.0,1.3,1100.0,150.0
250.0,3.0,1.3,1100.0,150.0
50.0,1.0,1.3,1100.0,150.0
100.0,1.0,1.3,1100.0,150.0
150.0,2.0,1.3,1100.0,150.0
100.0,2.0,1.3,1100.0,150.0
100.0,3.0,1.3,1100.0,150.0
150.0,3.0,1.3,1100.0,150.0
150.0,4.0,1.3,1100.0,150.0
200.0,4.0,1.3,1100.0,150.0
250.0,4.0,1.3,1100.0,150.0
300.0,4.0,1.3,1100.0,150.0
0.0,0.0,1.35,1100.0,150.0
300.0,2.0,1.35,1100.0,150.0
300.0,3.0,1.35,1100.0,150.0
200.0,3.0,1.35,1100.0,150.0
200.0,2.0,1.35,1100.0,150.0
250.0,2.0,1.35,1100.0,150.0
250.0,3.0,1.35,1100.0,150.0
50.0,1.0,1.35,1100.0,150.0
100.0,1.0,1.35,1100.0,150.0
150.0,2.0,1.35,1100.0,150.0
100.0,2.0,1.35,1100.0,150.0
100.0,3.0,1.35,1100.0,150.0
150.0,3.0,1.35,1100.0,150.0
150.0,4.0,1.35,1100.0,150.0
200.0,4.0,1.35,1100.0,150.0
250.0,4.0,1.35,1100.0,150.0
300.0,4.0,1.35,1100.0,150.0
0.0,0.0,1.4,1100.0,150.0
300.0,2.0,1.4,1100.0,150.0
300.0,3.0,1.4,1100.0,150.0
200.0,3.0,1.4,1100.0,150.0
200.0,2.0,1.4,1100.0,150.0
250.0,2.0,1.4,1100.0,150.0
250.0,3.0,1.4,1100.0,150.0
50.0,1.0,1.4,1100.0,150.0
100.0,1.0,1.4,1100.0,150.0
150.0,2.0,1.4,1100.0,150.0
100.0,2.0,1.4,1100.0,150.0
100.0,3.0,1.4,1100.0,150.0
150.0,3.0,1.4,1100.0,150.0
150.0,4.0,1.4,1100.0,150.0
200.0,4.0,1.4,1100.0,150.0
250.0,4.0,1.4,1100.0,150.0
300.0,4.0,1.4,1100.0,150.0
0.0,0.0,1.45,1100.0,150.0
300.0,2.0,1.45,1100.0,150.0
300.0,3.0,1.45,1100.0,150.0
200.0,3.0,1.45,1100.0,150.0
200.0,2.0,1.45,1100.0,150.0
250.0,2.0,1.45,1100.0,150.0
250.0,3.0,1.45,1100.0,150.0
50.0,1.0,1.45,1100.0,150.0
100.0,1.0,1.45,1100.0,150.0
150.0,2.0,1.45,1100.0,150.0
100.0,2.0,1.45,1100.0,150.0
100.0,3.0,1.45,1100.0,150.0
150.0,3.0,1.45,1100.0,150.0
150.0,4.0,1.45,1100.0,150.0
200.0,4.0,1.45,1100.0,150.0
250.0,4.0,1.45,1100.0,150.0
300.0,4.0,1.45,1100.0,150.0
0.0,0.0,1.5,1100.0,150.0
300.0,2.0,1.5,1100.0,150.0
300.0,3.0,1.5,1100.0,150.0
200.0,3.0,1.5,1100.0,150.0
200.0,2.0,1.5,1100.0,150.0
250.0,2.0,1.5,1100.0,150.0
250.0,3.0,1.5,1100.0,150.0
50.0,1.0,1.5,1100.0,150.0
100.0,1.0,1.5,1100.0,150.0
150.0,2.0,1.5,1100.0,150.0
100.0,2.0,1.5,1100.0,150.0
100.0,3.0,1.5,1100.0,150.0
150.0,3.0,1.5,1100.0,150.0
150.0,4.0,1.5,1100.0,150.0
200.0,4.0,1.5,1100.0,150.0
250.0,4.0,1.5,1100.0,150.0
300.0,4.0,1.5,1100.0,150.0
0.0,0.0,1.55,1100.0,150.0
300.0,2.0,1.55,1100.0,150.0
300.0,3.0,1.55,1100.0,150.0
200.0,3.0,1.55,1100.0,150.0
200.0,2.0,1.55,1100.0,150.0
250.0,2.0,1.55,1100.0,150.0
250.0,3.0,1.55,1100.0,150.0
50.0,1.0,1.55,1100.0,150.0
100.0,1.0,1.55,1100.0,150.0
150.0,2.0,1.55,1100.0,150.0
100.0,2.0,1.55,1100.0,150.0
100.0,3.0,1.55,1100.0,150.0
150.0,3.0,1.55,1100.0,150.0
150.0,4.0,1.55,1100.0,150.0
200.0,4.0,1.55,1100.0,150.0
250.0,4.0,1.55,1100.0,150.0
300.0,4.0,1.55,1100.0,150.0
0.0,0.0,1.6,1100.0,150.0
300.0,2.0,1.6,1100.0,150.0
300.0,3.0,1.6,1100.0,150.0
200.0,3.0,1.6,1100.0,150.0
200.0,2.0,1.6,1100.0,150.0
250.0,2.0,1.6,1100.0,150.0
250.0,3.0,1.6,1100.0,150.0
50.0,1.0,1.6,1100.0,150.0
100.0,1.0,1.6,1100.0,150.0
150.0,2.0,1.6,1100.0,150.0
100.0,2.0,1.6,1100.0,150.0
100.0,3.0,1.6,1100.0,150.0
150.0,3.0,1.6,1100.0,150.0
150.0,4.0,1.6,1100.0,150.0
200.0,4.0,1.6,1100.0,150.0
250.0,4.0,1.6,1100.0,150.0
300.0,4.0,1.6,1100.0,150.0
0.0,0.0,1.65,1100.0,150.0
300.0,2.0,1.65,1100.0,150.0
300.0,3.0,1.65,1100.0,150.0
200.0,3.0,1.65,1100.0,150.0
